file_name,extension,ID,x_start[px]_df1,x_start[px]_df2,y_start[px]_df1,y_start[px]_df2,x_end[px]_df1,x_end[px]_df2,y_end[px]_df1,y_end[px]_df2,ra_start[deg]_df1,ra_start[deg]_df2,dec_start[deg]_df1,dec_start[deg]_df2,ra_end[deg]_df1,ra_end[deg]_df2,dec_end[deg]_df1,dec_end[deg]_df2,JD_start[UTC]_df1,JD_start[UTC]_df2,JD_end[UTC]_df1,JD_end[UTC]_df2,norad_number_df1,norad_number_df2,angle_offset[deg]_df1,angle_offset[deg]_df2,pixel_offset[px]_df1,pixel_offset[px]_df2,range[m]_df1,range[m]_df2,phase_angle[deg]_df1,phase_angle[deg]_df2,ang_vel[deg/s]_df1,ang_vel[deg/s]_df2
OMEGA.2022-01-20T02:07:43.147.astred.cal.fits,24,4,48.0,48.0,2080.0,2050.0,2096.0,2096.0,2194.0,2209.9,105.21242077667767,105.2096865,16.491926182273463,16.4856354,105.338950532415,105.3363274,16.498822688757624,16.494837,59599.08909789985,2459599.589097958,59599.08944134181,2459599.589442208,26880.0,26880.0,,1.03,,99.8,,37583053.0,,16.15,,0.004682
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,22,1,48.0,48.0,3875.8,3875.8,2096.0,2096.0,3843.5,3843.5,104.95197867547836,104.9492994,16.606705242370538,16.6025548,105.07857869533647,105.0759954,16.604786499453603,16.6005211,59599.09302529181,2459599.593025292,59599.09307263885,2459599.593072639,40348.0,40348.0,,1.14,,88.9,,9305934.0,,16.36,,0.03056
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,22,2,48.0,48.0,3203.1,3203.1,2096.0,2096.0,2978.7,2978.7,104.9519852754473,104.9492715,16.56685427461567,16.5626758,105.07855340164387,105.0759256,16.55355583876762,16.5492485,59599.09315928817,2459599.593159288,59599.09349492099,2459599.593494921,20110.0,20110.0,,0.99,,129.0,,36796994.0,,16.37,,0.004803
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,23,3,48.0,48.0,3811.7,3811.7,2096.0,2096.0,3747.4,3747.4,105.08434357023756,105.0818698,16.602814302845463,16.5986296,105.21096142418524,105.2085553,16.5991428801005,16.5946168,59599.09307505423,2459599.593075054,59599.09312240081,2459599.593122401,40348.0,40348.0,,0.22,,93.0,,9308636.0,,16.24,,0.03055
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,23,4,48.0,48.0,2946.9,2946.9,2096.0,2096.0,2722.4,2722.4,105.08441450154132,105.0817985,16.551586870234768,16.5473569,105.21100545410955,105.2084307,16.53842650214427,16.53385,59599.09351095697,2459599.593510957,59599.09384658979,2459599.59384659,20110.0,20110.0,,0.98,,113.2,,36795874.0,,16.26,,0.004803
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,24,5,48.0,48.0,2690.6,2690.6,2096.0,2096.0,2434.1,2434.1,105.2167186108033,105.2141161,16.536432114268067,16.5319551,105.34329138929138,105.34072,16.521381098077416,16.5164699,59599.09386207117,2459599.593862071,59599.09419825999,2459599.59419826,20110.0,20110.0,,0.09,,114.0,,36794752.0,,16.14,,0.004804
OMEGA.2022-01-20T02:13:49.178.astred.cal.fits,24,6,48.0,48.0,3715.6,3715.6,2096.0,2096.0,3683.3,3683.3,105.21663184344062,105.2142425,16.59714875696817,16.5927218,105.34323443354978,105.3409228,16.595377207515728,16.590528,59599.093124538194,2459599.593124538,59599.09317216277,2459599.593172163,40348.0,40348.0,,1.09,,98.3,,9311349.0,,16.12,,0.03054
OMEGA.2022-01-20T03:18:25.909.astred.cal.fits,13,1,48.0,48.0,1541.4,1541.4,2096.0,2096.0,1316.9,1316.9,148.5767008532687,148.5736816,-0.0832788347550476,-0.0885024,148.69809254886542,148.6950894,-0.0964210934710607,-0.1018111,59599.13800906902,2459599.638009069,59599.13835309306,2459599.638353093,5589.0,5589.0,,0.91,,143.9,,38707609.0,,33.12,,0.00469
OMEGA.2022-01-20T03:18:25.909.astred.cal.fits,14,2,48.0,48.0,1285.2,1285.2,1888.0,1888.0,1057.7,1057.7,148.70374233383447,148.7004247,-0.0981539473592417,-0.1036952,148.81280721075126,148.8095055,-0.1114588505175638,-0.1171816,59599.13839980913,2459599.638399809,59599.13867106801,2459599.638671068,5589.0,5589.0,,0.11,,146.1,,38708103.0,,33.22,,0.00469
OMEGA.2022-01-20T03:18:25.909.astred.cal.fits,14,3,1890.6,1890.6,1081.6,1081.6,2096.0,2096.0,1060.7,1060.7,148.81295963666338,148.8096622,-0.1100421268765201,-0.1157635,148.8251344401228,148.8218365,-0.1112608933428056,-0.1170037,59599.13780301297,2459599.637803013,59599.13783321483,2459599.637833215,5589.0,5589.0,,1.34,,117.9,,38708103.0,,33.22,,0.00469
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,4,4,2096.0,2096.0,3491.2,3491.2,1360.0,1360.0,4100.0,4100.0,201.79579205752148,201.79583,-47.90818069301285,-47.9081535,201.7307465525299,201.7307845,-47.87206697237527,-47.8720372,59599.32899409998,2459599.8289941,59599.32899576612,2459599.828995766,7735.0,7735.0,,1.12,,56.8,,997439.0,,98.22,,0.3781
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,6,5,2096.0,2096.0,2722.4,2722.4,464.0,464.0,4100.0,4100.0,201.4185155473374,201.4185535,-47.68877092921758,-47.6887409,201.2756114280677,201.2756494,-47.60653471521902,-47.6065051,59599.32900438597,2459599.829004386,59599.32900827611,2459599.829008276,7735.0,7735.0,,0.56,,55.8,,993617.0,,97.87,,0.3807
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,7,7,2096.0,2096.0,864.6,864.6,48.0,48.0,2594.5,2594.5,201.60675293380933,201.6067909,-47.79938340334862,-47.7993541,201.4267397005987,201.4267777,-47.69638064550802,-47.6963491,59599.32899910398,2459599.828999104,59599.32900410611,2459599.829004106,7735.0,7735.0,,0.53,,68.5,,995131.0,,98.01,,0.3797
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,8,8,928.0,928.0,0.0,0.0,48.0,48.0,768.8,768.8,201.6926099523168,201.6926479,-47.85075415064767,-47.8507244,201.61502892070183,201.6150669,-47.80507660257477,-47.8050498,59599.32899687998,2459599.82899688,59599.32899882412,2459599.828998824,7735.0,7735.0,,0.42,,71.5,,996438.0,,98.13,,0.3788
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,9,9,2096.0,2096.0,516.2,516.2,48.0,48.0,2246.1,2246.1,201.23141667088,201.2314546,-47.57910019442737,-47.5790732,201.05290879035772,201.0529468,-47.47551864708297,-47.4754895,59599.32900938997,2459599.82900939,59599.3290143921,2459599.829014392,7735.0,7735.0,,0.54,,61.0,,991704.0,,97.7,,0.3821
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,10,1,400.0,400.0,100.0,100.0,48.0,48.0,388.3,388.3,201.27000992777567,201.2700479,-47.603959697574986,-47.6039301,201.23924457847545,201.2392825,-47.58672139464304,-47.5866929,59599.32900827797,2459599.829008278,59599.32900911011,2459599.82900911,7735.0,7735.0,,1.41,,80.9,,992778.0,,97.8,,0.3813
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,17,2,2096.0,2096.0,1633.3,1633.3,48.0,48.0,3363.3,3363.3,201.9854508682897,201.9854888,-48.01817629640473,-48.0181438,201.80392928191955,201.8039672,-47.91576324126503,-47.9157345,59599.32898881799,2459599.828988818,59599.32899382012,2459599.82899382,7735.0,7735.0,,0.53,,72.0,,998610.0,,98.33,,0.3773
OMEGA.2022-01-20T07:53:33.825.astred.cal.fits,18,3,1824.0,1824.0,0.0,0.0,48.0,48.0,1505.5,1505.5,202.15157552048092,202.1516134,-48.11461634290438,-48.1145864,201.99354433046923,201.9935823,-48.02573941795582,-48.0257113,59599.32898436999,2459599.82898437,59599.32898853813,2459599.828988538,7735.0,7735.0,,0.43,,88.6,,1000305.0,,98.48,,0.3761
OMEGA.2022-01-21T00:35:43.241.astred.cal.fits,17,1,48.0,48.0,608.6,608.6,2096.0,2096.0,159.9,159.9,13.801417895520917,13.8021048,0.4614374843896307,0.4612915,13.92273997041942,13.9235215,0.4352266529054632,0.4346915,59600.025140604936,2459600.525140605,59600.02552938601,2459600.525529386,44642.0,44642.0,,0.38,,30.4,,34135745.0,,107.62,,0.004178
OMEGA.2022-01-21T00:35:43.241.astred.cal.fits,18,2,48.0,48.0,128.1,128.1,592.0,592.0,0.0,0.0,13.928104498900405,13.9289164,0.4330894693170359,0.4328074,13.960366825073384,13.9611673,0.4255137676971961,0.4252113,59600.02554731909,2459600.525547319,59600.02565087192,2459600.525650872,44642.0,44642.0,,0.52,,23.9,,34153524.0,,107.55,,0.004173
OMEGA.2022-01-21T01:12:01.117.astred.cal.fits,5,1,48.0,48.0,3427.3,3427.3,2096.0,2096.0,3042.7,3042.7,44.45208084755248,44.4534773,-16.51877378157157,-16.5170235,44.57865412318537,44.580066,-16.54173250488411,-16.5401053,59600.05208143685,2459600.552081437,59600.052580534015,2459600.552580534,36102.0,36102.0,,0.83,,117.6,,33433160.0,,85.15,,0.003258
OMEGA.2022-01-21T01:12:01.117.astred.cal.fits,6,2,48.0,48.0,2978.9,2978.9,2096.0,2096.0,2594.3,2594.3,44.58442438322003,44.5856241,-16.54538383708323,-16.5438989,44.710956976251424,44.7122499,-16.568150333895105,-16.5669018,59600.05260463292,2459600.552604633,59600.05310428608,2459600.553104286,36102.0,36102.0,,0.8,,102.6,,33446073.0,,85.04,,0.003255
OMEGA.2022-01-21T01:12:01.117.astred.cal.fits,7,3,48.0,48.0,2562.5,2562.5,2096.0,2096.0,2145.8,2145.8,44.71679956605443,44.7180615,-16.570211041319304,-16.5687933,44.843474731398665,44.8447203,-16.594717290851296,-16.5936155,59600.053127828985,2459600.553127829,59600.05362942722,2459600.553629427,36102.0,36102.0,,0.08,,103.2,,33458721.0,,84.93,,0.003252
OMEGA.2022-01-21T01:12:01.117.astred.cal.fits,8,4,48.0,48.0,2114.1,2114.1,320.0,320.0,2054.3,2054.3,44.8489715574519,44.8505341,-16.59648468730915,-16.5955034,44.86580151468805,44.8673587,-16.60001041920251,-16.599059,59600.05366180791,2459600.553661808,59600.053720592055,2459600.553720592,36102.0,36102.0,,0.99,,86.8,,33465904.0,,84.87,,0.003251
OMEGA.2022-01-21T01:18:05.558.astred.cal.fits,22,1,48.0,48.0,1185.2,1185.2,2096.0,2096.0,800.5,800.5,45.10534925743328,45.1065828,-16.647009356797398,-16.6464172,45.23197386843443,45.2333405,-16.669524741850037,-16.6690995,59600.05466875807,2459600.554668758,59600.05517007783,2459600.555170078,36102.0,36102.0,,0.72,,77.6,,33494130.0,,84.62,,0.003245
OMEGA.2022-01-21T01:18:05.558.astred.cal.fits,23,2,48.0,48.0,768.8,768.8,2096.0,2096.0,384.1,384.1,45.23812378028698,45.2392222,-16.671501335070065,-16.6709762,45.36489836082599,45.3660091,-16.693754418870824,-16.6935773,59600.0551941772,2459600.555194177,59600.055695775896,2459600.555695776,36102.0,36102.0,,0.7,,91.0,,33505637.0,,84.51,,0.003242
OMEGA.2022-01-21T01:18:05.558.astred.cal.fits,24,3,48.0,48.0,320.3,320.3,1760.0,1760.0,0.0,0.0,45.37068490903415,45.3717109,-16.69762193678112,-16.6973495,45.476645902632775,45.477719,-16.715971383752045,-16.7161081,59600.0557204308,2459600.555720431,59600.05614029802,2459600.556140298,36102.0,36102.0,,0.72,,70.1,,33514903.0,,84.42,,0.00324
OMEGA.2022-01-21T01:24:10.109.astred.cal.fits,3,2,48.0,48.0,3843.8,3843.8,2096.0,2096.0,928.7,928.7,44.71250052232854,44.7134589,-16.746059740605183,-16.7446926,44.839295571796455,44.8401285,-16.91871193379591,-16.9176312,59600.05983051797,2459600.559830518,59600.05986591103,2459600.559865911,38884.0,38884.0,,0.39,,46.6,,4281236.0,,85.03,,0.0699
OMEGA.2022-01-21T01:24:10.109.astred.cal.fits,4,3,48.0,48.0,800.8,800.8,608.0,608.0,0.0,0.0,44.84528933191703,44.8459482,-16.926320930145714,-16.9252157,44.880034537004086,44.8806268,-16.973719919962985,-16.9727066,59600.059867491946,2459600.559867492,59600.05987730902,2459600.559877309,38884.0,38884.0,,0.5,,60.6,,4279699.0,,85.0,,0.06993
OMEGA.2022-01-21T01:24:10.109.astred.cal.fits,5,4,960.0,960.0,4100.0,4100.0,2096.0,2096.0,2530.2,2530.2,44.50418877601151,44.5056326,-16.46654277666755,-16.4647868,44.57426660481029,44.5756651,-16.559622385365635,-16.5579958,59600.05977269402,2459600.559772694,59600.05979196308,2459600.559791963,38884.0,38884.0,,0.38,,31.5,,4285355.0,,85.12,,0.06983
OMEGA.2022-01-21T01:24:10.109.astred.cal.fits,6,5,48.0,48.0,2370.3,2370.3,1728.0,1728.0,0.0,0.0,44.5800652509727,44.5812121,-16.568987828541932,-16.5674862,44.68391756386624,44.6849118,-16.70937670070856,-16.7081799,59600.059793822,2459600.559793822,59600.05982282106,2459600.559822821,38884.0,38884.0,,0.17,,49.0,,4283711.0,,85.09,,0.06986
OMEGA.2022-01-21T01:24:10.109.astred.cal.fits,9,6,48.0,48.0,1349.2,1349.2,912.0,912.0,100.0,100.0,44.44770451433883,44.449464,-16.389612360049057,-16.388046,44.50099058306518,44.5026716,-16.463672781851724,-16.4622309,59600.05975684803,2459600.559756848,59600.0597722251,2459600.559772225,38884.0,38884.0,,0.85,,40.6,,4286496.0,,85.14,,0.06981
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,5,4,48.0,48.0,1143.0,1121.1,2096.0,2096.0,1263.0,1281.0,104.29914754952242,104.2964586,16.439062114657084,16.4344776,104.42563852959444,104.4230203,16.446526495849913,16.4442355,59600.08390942402,2459600.583897309,59600.08425292792,2459600.584241282,26880.0,26880.0,,1.09,,73.4,,37578990.0,,17.95,,0.004682
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,6,5,48.0,48.0,1265.0,1249.2,2096.0,2096.0,1383.0,1409.1,104.43149900949874,104.4285872,16.44677278475199,16.4423619,104.55800137747144,104.5551644,16.454170226837167,16.4520408,59600.0842688079,2459600.584256207,59600.08461232204,2459600.58460018,26880.0,26880.0,,1.09,,71.3,,37579561.0,,17.82,,0.004682
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,7,6,48.0,48.0,1394.0,1377.3,2096.0,2096.0,1508.0,1537.2,104.56389735411504,104.5609777,16.454658926240107,16.450164,104.69037236264992,104.6875691,16.461854874109903,16.4597636,59600.08462833101,2459600.584615661,59600.08497172594,2459600.584959634,26880.0,26880.0,,1.08,,69.9,,37580129.0,,17.7,,0.004682
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,8,7,48.0,48.0,1512.0,1505.5,2096.0,2096.0,1628.0,1633.3,104.69587688822034,104.6933814,16.462226526515355,16.4578831,104.8224031120968,104.8199858,16.4693361974403,16.4655044,59600.08498667786,2459600.584975115,59600.08533018781,2459600.585318809,26880.0,26880.0,,0.18,,84.7,,37580694.0,,17.57,,0.004682
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,22,1,48.0,48.0,1761.0,1729.7,2096.0,2096.0,1884.0,1889.6,104.96060994698703,104.9579126,16.47730852019157,16.4711734,105.08712528863306,105.0845374,16.48459850934508,16.4805346,59600.08570541395,2459600.58569291,59600.08604890481,2459600.586037161,26880.0,26880.0,,1.05,,99.1,,37581810.0,,17.33,,0.004682
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,23,2,48.0,48.0,1888.0,1857.8,2096.0,2096.0,2005.0,2017.7,105.09311304991547,105.0904081,16.48475082371576,16.4786431,105.21965075012903,105.2170418,16.4918152617861,16.4879245,59600.08606511401,2459600.586052642,59600.08640861791,2459600.586396893,26880.0,26880.0,,1.04,,99.0,,37582364.0,,17.2,,0.004682
OMEGA.2022-01-21T01:59:28.415.astred.cal.fits,24,3,48.0,48.0,2011.0,1985.9,1535.0,1520.0,2097.0,2105.1,105.225390251226,105.2227259,16.492067778194787,16.4860298,105.31725722392704,105.313749,16.497273478145356,16.4928991,59600.08642419102,2459600.586457142,59600.08667358384,2459600.586673588,26880.0,26880.0,,1.19,,102.2,,37582848.0,,17.09,,0.004682
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,9,8,48.0,48.0,964.8,964.8,2096.0,2096.0,932.6,932.6,104.285055463383,104.2827991,16.66408006445967,16.6607054,104.41173971333124,104.4095336,16.66260851306896,16.6590737,59600.09240590595,2459600.592405906,59600.09245325299,2459600.592453253,40348.0,40348.0,,1.2,,77.4,,9273391.0,,17.92,,0.03068
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,10,1,48.0,48.0,900.8,900.8,2096.0,2096.0,836.5,836.5,104.41759164375,104.4151067,16.66080595445049,16.6572002,104.54424500235956,104.5418442,16.657493100434355,16.653589,59600.09245511191,2459600.592455112,59600.09250273695,2459600.592502737,40348.0,40348.0,,0.28,,79.4,,9275915.0,,17.79,,0.03067
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,11,2,48.0,48.0,804.7,804.7,2096.0,2096.0,772.4,772.4,104.55011827624269,104.5476635,16.65556458762902,16.6517123,104.67676399496108,104.6743959,16.653928097672402,16.6499195,59600.09250487387,2459600.592504874,59600.09255222092,2459600.592552221,40348.0,40348.0,,1.15,,82.2,,9278459.0,,17.67,,0.03066
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,12,3,48.0,48.0,740.6,740.6,2096.0,2096.0,676.3,676.3,104.6825225846665,104.6802139,16.65206253535635,16.6480391,104.8091896019282,104.8069439,16.648496426803785,16.6442668,59600.09255435784,2459600.592554358,59600.09260170488,2459600.592601705,40348.0,40348.0,,0.23,,86.1,,9281016.0,,17.55,,0.03065
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,25,4,48.0,48.0,644.5,644.5,2096.0,2096.0,612.2,612.2,104.81481935663092,104.8126367,16.64657075017627,16.6423827,104.94148371074736,104.9393616,16.644744899373286,16.640429,59600.0926038418,2459600.592603842,59600.09265118884,2459600.592651189,40348.0,40348.0,,1.09,,91.1,,9283584.0,,17.43,,0.03064
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,26,5,48.0,48.0,580.5,580.5,2096.0,2096.0,516.2,516.2,104.94745144353756,104.9449911,16.642832584609952,16.6385413,105.07408766654936,105.0717082,16.639205854116028,16.6346084,59600.09265332623,2459600.592653326,59600.0927009508,2459600.592700951,40348.0,40348.0,,0.17,,97.1,,9286164.0,,17.3,,0.03063
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,27,6,48.0,48.0,484.4,484.4,2096.0,2096.0,452.1,452.1,105.08005327966416,105.0775837,16.63727836543258,16.6327168,105.20668417195913,105.2042956,16.635478141377945,16.6306026,59600.09270308819,2459600.592703088,59600.09275043523,2459600.592750435,40348.0,40348.0,,1.04,,104.0,,9288764.0,,17.18,,0.03062
OMEGA.2022-01-21T02:11:37.457.astred.cal.fits,28,7,48.0,48.0,420.3,420.3,2096.0,2096.0,388.0,388.0,105.21229198361527,105.2099839,16.63357350900718,16.6287076,105.33892494398386,105.3366879,16.63138804219345,16.6265132,59600.09275257215,2459600.592752572,59600.09280019719,2459600.592800197,40348.0,40348.0,,1.01,,96.1,,9291373.0,,17.06,,0.03061
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,8,9,1248.0,1248.0,4100.0,4100.0,2096.0,2096.0,3715.4,3715.4,37.63172982342811,37.6329463,-21.174386744154884,-21.1729538,37.68563575834992,37.6868599,-21.19709825092136,-21.1957664,59600.1086867908,2459600.608686791,59600.10869660787,2459600.608696608,10856.0,10856.0,,1.79,,68.4,,4344072.0,,92.94,,0.0662
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,9,10,48.0,48.0,3815.6,3815.6,2096.0,2096.0,2822.4,2822.4,37.14756822850652,37.1491864,-20.95149132578833,-20.9492767,37.277470828976526,37.2790257,-21.010503030055755,-21.0085194,59600.10859699687,2459600.608596997,59600.10862126993,2459600.60862127,10856.0,10856.0,,0.28,,72.1,,4362985.0,,93.25,,0.06581
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,10,1,48.0,48.0,2758.6,2758.6,2096.0,2096.0,1765.4,1765.4,37.28340719255368,37.2847307,-21.01422885453088,-21.0123161,37.4134356781208,37.4146833,-21.07296787063032,-21.0714581,59600.10862229485,2459600.608622295,59600.10864628991,2459600.60864629,10856.0,10856.0,,0.29,,65.8,,4357155.0,,93.16,,0.06593
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,11,2,48.0,48.0,1701.6,1701.6,2096.0,2096.0,708.3,708.3,37.41951225601205,37.4206485,-21.07682815596428,-21.0752508,37.549591081234624,37.5507131,-21.13568298368048,-21.1342906,59600.10864759283,2459600.608647593,59600.10867158789,2459600.608671588,10856.0,10856.0,,0.3,,61.6,,4351333.0,,93.06,,0.06605
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,12,3,48.0,48.0,644.5,644.5,1168.0,1168.0,100.0,100.0,37.55551559047746,37.5566844,-21.139378655547816,-21.1380786,37.62672106877673,37.6278612,-21.171600167413608,-21.1704027,59600.10867289081,2459600.608672891,59600.10868604388,2459600.608686044,10856.0,10856.0,,0.25,,54.5,,4346959.0,,92.99,,0.06614
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,20,4,1728.0,1728.0,4100.0,4100.0,2096.0,2096.0,3939.6,3939.6,38.20804046045816,38.2087305,-21.437164848903567,-21.436521,38.23153301237995,38.232202,-21.44652954816222,-21.4459565,59600.10879270919,2459600.608792709,59600.1087969658,2459600.608796966,10856.0,10856.0,,2.67,,54.7,,4320432.0,,92.54,,0.06669
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,22,5,48.0,48.0,2562.5,2562.5,2096.0,2096.0,1601.3,1601.3,37.82804874257748,37.8287879,-21.265174476713025,-21.2640594,37.95843689264101,37.9591778,-21.32187355928538,-21.3208872,59600.10872320877,2459600.608723209,59600.10874692584,2459600.608746926,10856.0,10856.0,,1.06,,53.9,,4334000.0,,92.77,,0.06641
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,23,6,48.0,48.0,1505.5,1505.5,2096.0,2096.0,544.3,544.3,37.96464700827951,37.9652342,-21.327585806556783,-21.3265596,38.09522472224703,38.095729,-21.38392275647436,-21.3832807,59600.10874822922,2459600.608748229,59600.108771945816,2459600.608771946,10856.0,10856.0,,1.07,,51.8,,4328255.0,,92.67,,0.06653
OMEGA.2022-01-21T02:35:05.950.astred.cal.fits,24,7,48.0,48.0,448.4,448.4,976.0,976.0,0.0,0.0,38.10123230463127,38.1016021,-21.389674583528706,-21.3889485,38.160460742375,38.1607701,-21.41589493475093,-21.415379,59600.1087732492,2459600.608773249,59600.10878389981,2459600.6087839,10856.0,10856.0,,0.42,,31.3,,4324135.0,,92.6,,0.06662
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,6,4,944.0,944.0,4100.0,4100.0,2096.0,2096.0,2946.6,2946.6,37.3358242885042,37.3367982,-21.162132172908137,-21.1601122,37.40907505295381,37.4099042,-21.23041989638564,-21.228625,59600.11628301907,2459600.616283019,59600.11633703811,2459600.616337038,38645.0,38645.0,,0.55,,215.8,,12227929.0,,93.18,,0.02159
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,7,5,48.0,48.0,2818.8,2818.8,2096.0,2096.0,768.5,768.5,37.41505232071279,37.4158688,-21.238202735335943,-21.2362157,37.545510169199424,37.5460156,-21.359451928990527,-21.3579233,59600.11634223303,2459600.616342233,59600.116438508034,2459600.616438508,38645.0,38645.0,,0.57,,215.9,,12243970.0,,93.13,,0.02152
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,8,6,48.0,48.0,608.6,608.6,672.0,672.0,0.0,0.0,37.55113924653878,37.5519908,-21.36878294931792,-21.3674082,37.59086187475445,37.5916925,-21.404812406616514,-21.4035156,59600.11644453602,2459600.616444536,59600.11647353601,2459600.616473536,38645.0,38645.0,,1.33,,236.1,,12260600.0,,93.07,,0.02146
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,9,7,48.0,48.0,3175.0,3175.0,2096.0,2096.0,1092.7,1092.7,37.14301608524579,37.1446068,-20.97692946111552,-20.9747619,37.27288233495862,37.2742892,-21.100465224570105,-21.09857,59600.11613929318,2459600.616139293,59600.11623556819,2459600.616235568,38645.0,38645.0,,0.08,,204.9,,12200632.0,,93.27,,0.0217
OMEGA.2022-01-21T02:47:14.923.astred.cal.fits,10,1,48.0,48.0,964.8,964.8,880.0,880.0,100.0,100.0,37.27891175939555,37.2799872,-21.10800065685948,-21.1061646,37.331752451963865,37.3327358,-21.15920766373876,-21.1575546,59600.11624076311,2459600.616240763,59600.11628032616,2459600.616280326,38645.0,38645.0,,0.53,,233.6,,12217067.0,,93.22,,0.02163
