file_name,extension,ID,x_start[px],y_start[px],x_end[px],y_end[px],ra_start[deg],dec_start[deg],ra_end[deg],dec_end[deg],JD_start[UTC],JD_end[UTC],norad_number,angle_offset[deg],pixel_offset[px],range[m],phase_angle[deg],ang_vel[deg/s]
OMEGA.2022-01-16T01:05:51.698.fits,8,2,1904.0,3776.7,1840.0,0.0,44.96965981319951,-16.4886628474893,44.96568038716124,-16.712566902832908,59595.04574183608,59595.04574969318,10492.0,,,,,
OMEGA.2022-01-25T05:20:54.592.fits,17,1,48.0,288.3,1424.0,0.0,141.282440767287,1.9632133249167,141.36406224776303,1.946120362342607,59604.22344000498,59604.22367110895,11436.0,,,,,
OMEGA.2022-01-25T05:20:54.592.fits,3,2,1088.0,977.2,2096.0,800.5,141.0901242474285,2.004041739301688,141.1499199282081,1.9935724192150983,59604.2228595512,59604.22300712392,11436.0,,,,,
OMEGA.2022-01-25T05:20:54.592.fits,4,3,48.0,736.7,2096.0,320.1,141.1554963433861,1.989790652203856,141.27698343688758,1.9650984834773575,59604.22308027279,59604.22342396807,11436.0,,,,,
OMEGA.2022-01-25T05:14:50.021.fits,1,1,48.0,2242.2,2096.0,1857.6,140.7703662054317,2.070626001280553,140.89186005375325,2.047860189834134,59604.22198903188,59604.222331615165,11436.0,,,,,
OMEGA.2022-01-25T03:07:35.539.fits,13,3,48.0,3719.5,2096.0,3719.3,104.29030834787552,17.08428535825028,104.4173189464326,17.084563179023007,59604.13368090894,59604.133726865984,39191.0,,,,,
OMEGA.2022-01-25T03:07:35.539.fits,14,4,48.0,3687.5,2096.0,3719.3,104.42290446253251,17.082688974639954,104.54991522525616,17.084781237482098,59604.1337290029,59604.13377495995,39191.0,,,,,
OMEGA.2022-01-25T03:07:35.539.fits,15,5,48.0,3687.5,2096.0,3719.3,104.5557476635382,17.082903701232866,104.68276247057698,17.084913290567094,59604.13377681887,59604.13382277591,39191.0,,,,,
OMEGA.2022-01-25T03:07:35.539.fits,16,6,48.0,3687.5,2096.0,3687.2,104.68859369651344,17.083031943469102,104.81561121741636,17.083055893193222,59604.13382491283,59604.13387086988,39191.0,,,,,
OMEGA.2022-01-25T03:07:35.539.fits,29,8,48.0,3655.5,2096.0,3687.2,104.82131707092891,17.08117667366545,104.94833460800824,17.083015027357696,59604.1338730068,59604.13391896384,39191.0,,,,,
OMEGA.2022-01-25T03:07:35.539.fits,30,10,48.0,3655.5,2096.0,3687.2,104.95397711043783,17.081132142605036,105.08099459308724,17.082887912406974,59604.13392082322,59604.1339667798,39191.0,,,,,
OMEGA.2022-01-25T03:07:35.539.fits,31,11,48.0,3655.5,672.0,3633.2,105.08688377801204,17.081001048363806,105.1255810279048,17.07962463521527,59604.13396560587,59604.13397916593,39191.0,,,,,
OMEGA.2022-01-25T04:21:27.262.fits,22,3,48.0,2306.3,2096.0,2274.0,91.98197841191391,-21.847918806274823,92.11279377431175,-21.84967263119122,59604.18440270517,59604.184853984974,15644.0,,,,,
OMEGA.2022-01-25T04:21:27.262.fits,23,4,48.0,2242.2,1536.0,2233.4,92.11886534713784,-21.85154792398913,92.21391033565187,-21.851884374800296,59604.18497892423,59604.18527199002,15644.0,,,,,
OMEGA.2022-01-25T04:21:27.262.fits,5,8,48.0,2530.5,2096.0,2530.2,91.29853227080964,-21.83379149452605,91.4293243888489,-21.83418693542634,59604.18202469498,59604.18248209078,15644.0,,,,,
OMEGA.2022-01-25T04:21:27.262.fits,6,9,48.0,2498.4,2096.0,2466.2,91.43506684349444,-21.83608641292925,91.56586153101922,-21.83826547813775,59604.18250229815,59604.18295858288,15644.0,,,,,
OMEGA.2022-01-25T04:21:27.262.fits,7,10,48.0,2434.4,2096.0,2402.1,91.57186156984166,-21.840160672624453,91.70266451675968,-21.842237888019326,59604.18297962379,59604.183434796985,15644.0,,,,,
OMEGA.2022-01-25T08:14:19.571.fits,10,1,48.0,1861.7,2096.0,1381.0,149.74700340211973,2.336217537672892,149.86852334521691,2.30774656504634,59604.346566090826,59604.34691664297,14532.0,,,,,
OMEGA.2022-01-25T08:14:19.571.fits,11,2,48.0,1317.2,2096.0,836.5,149.87410129541175,2.3039651523214486,149.99561850904058,2.275482716115272,59604.34693444101,59604.34728527116,14532.0,,,,,
OMEGA.2022-01-25T08:14:19.571.fits,12,3,48.0,772.7,1168.0,501.9,150.0011960928207,2.271700766560836,150.06764920480384,2.255650312883643,59604.34728527209,59604.34745355183,14532.0,,,,,
OMEGA.2022-01-25T08:14:19.571.fits,9,4,48.0,2406.3,2096.0,1925.5,149.62014098966347,2.3684634418911563,149.74166247162051,2.339998443648737,59604.34619829804,59604.34654885018,14532.0,,,,,
OMEGA.2022-01-25T03:47:54.466.fits,7,1,48.0,3971.9,2096.0,3459.1,125.47602317460864,13.604702385114877,125.60096204107452,13.574398552086526,59604.15863791015,59604.15888088104,26591.0,,,,,
OMEGA.2022-01-25T08:21:04.122.fits,14,1,48.0,2534.4,2096.0,1765.4,149.75384257081518,2.664180160801069,149.87539304950673,2.61862306109258,59604.348788931966,59604.34883757588,44107.0,,,,,
OMEGA.2022-01-25T08:21:04.122.fits,16,2,48.0,900.8,2096.0,100.0,150.00809552657373,2.5673864375576514,150.1296335642122,2.519917433355373,59604.34889095789,59604.3489398798,44107.0,,,,,
OMEGA.2022-01-25T08:21:04.122.fits,18,3,240.0,0.0,1776.0,4100.0,150.27334637394506,1.745472947032917,150.3644861819757,1.9885236195112013,59604.34886649391,59604.34888010984,17142.0,,,,,
OMEGA.2022-01-25T08:21:04.122.fits,22,4,48.0,3331.2,2096.0,2818.5,150.26199955812967,2.2073099831260143,150.38350102690916,2.176898833595779,59604.34805779299,59604.34840973513,14532.0,,,,,
OMEGA.2022-01-25T08:21:04.122.fits,22,5,1920.0,0.0,2096.0,448.2,150.37303179776617,2.009805509577642,150.38347685997425,2.03637529581118,59604.348881505895,59604.34888288984,17142.0,,,,,
OMEGA.2022-01-25T08:21:04.122.fits,23,6,48.0,2786.7,2096.0,2274.0,150.38913682844654,2.175012611717878,150.51063056702188,2.1445918801059776,59604.348426419776,59604.34877836192,14532.0,,,,,
OMEGA.2022-01-25T08:21:04.122.fits,23,7,48.0,704.7,1328.0,4100.0,150.38911512311643,2.051580944081439,150.46509343322649,2.2528569228678386,59604.34888372989,59604.34889512183,17142.0,,,,,
OMEGA.2022-01-25T08:21:04.122.fits,24,8,48.0,2242.2,2096.0,1729.4,150.51608796627002,2.142705275909188,150.63757278674265,2.1122695210210445,59604.34879476996,59604.349146712106,14532.0,,,,,
OMEGA.2022-01-25T08:21:04.122.fits,27,9,1344.0,100.0,2096.0,2085.7,150.46604329576004,2.255405966155752,150.51068982805998,2.3731167828943898,59604.348895405885,59604.34890207183,17142.0,,,,,
OMEGA.2022-01-25T08:21:04.122.fits,28,10,48.0,2342.2,736.0,4200.0,150.51615258068352,2.388321755401704,150.55700681728473,2.498447256676714,59604.34890291188,59604.34890902182,17142.0,,,,,
OMEGA.2022-01-25T03:49:39.317.fits,23,1,48.0,1697.7,2096.0,1152.9,125.99833793842856,13.469694731953084,126.12313284733273,13.437235933613277,59604.159665475134,59604.15991400601,26591.0,,,,,
OMEGA.2022-01-25T03:49:39.317.fits,24,2,48.0,1121.1,2096.0,576.3,126.12873727008002,13.435342053338497,126.2534925075781,13.402820164792006,59604.159925404005,59604.16017504688,26591.0,,,,,
OMEGA.2022-01-04T07:54:15.943.astred.cal.fits,24,1,1856.0,4100.0,2096.0,3138.8,173.4924655,-44.2052901,173.5129933,-44.2621505,2459583.832475818,2459583.832477017,22287.0,0.31,1.1,705034.0,91.7,0.572
OMEGA.2022-01-04T07:54:15.943.astred.cal.fits,28,2,848.0,4200.0,1856.0,100.0,173.4066151,-43.9601494,173.4924359,-44.2027409,2459583.832470814,2459583.832475905,22287.0,0.1,2.6,704339.0,91.59,0.5731
OMEGA.2022-01-04T07:54:15.943.astred.cal.fits,31,3,1904.0,4200.0,2096.0,3463.0,173.3150781,-43.6961271,173.3312043,-43.7397435,2459583.832465254,2459583.832466175,22287.0,0.9,8.3,702710.0,91.33,0.5757
OMEGA.2022-01-04T07:54:15.943.astred.cal.fits,32,4,48.0,3110.9,768.0,100.0,173.3389393,-43.760581,173.3998129,-43.9387829,2459583.832466644,2459583.832470345,22287.0,0.25,13.4,703303.0,91.42,0.5747
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,12,1,2096.0,2470.1,48.0,3911.7,53.7783664,-29.2005989,53.6393922,-29.115054,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,13,2,2096.0,2630.2,48.0,4071.9,53.3433898,-28.9259242,53.205161,-28.8399428,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,14,3,2096.0,1060.7,48.0,2534.4,53.487934,-29.0193625,53.3494615,-28.9316255,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,22,4,48.0,2914.8,2096.0,2850.5,53.9301983,-29.4138413,54.0695923,-29.4174275,2459583.650508518,2459583.650566341,27367.0,0.2,145.1,8110308.0,71.34,0.02506
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,22,5,2096.0,3427.1,1168.0,4100.0,54.0694959,-29.3832458,54.0062693,-29.3434726,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,23,6,2096.0,1889.6,48.0,3331.3,54.2156855,-29.4740035,54.0759758,-29.3889139,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,23,7,48.0,2818.8,2096.0,2786.5,54.0760635,-29.4192977,54.2154592,-29.420833,2459583.650569122,2459583.650626667,27367.0,1.1,150.2,8093280.0,71.25,0.02515
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,24,8,48.0,2754.7,2096.0,2690.4,54.2217288,-29.4226967,54.3611378,-29.4259793,2459583.65062917,2459583.650686437,27367.0,0.21,155.5,8076322.0,71.16,0.02524
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,24,9,2096.0,352.1,48.0,1825.8,54.361927,-29.5645987,54.2219666,-29.477766,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,24,10,2096.0,352.1,48.0,1761.7,54.361927,-29.5645987,54.2219831,-29.4815639,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,25,11,464.0,4200.0,48.0,3431.3,53.8128374,-29.0980355,53.7846134,-29.1436143,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,25,12,48.0,2374.2,2096.0,932.6,53.7846149,-29.2062811,53.923835,-29.2916764,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,25,13,48.0,3911.7,336.0,4200.0,53.7846127,-29.1151296,53.8041528,-29.0980372,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,26,14,48.0,836.7,1120.0,100.0,53.9300292,-29.2973519,54.0029993,-29.3409288,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,29,15,48.0,740.6,416.0,100.0,53.7846109,-29.0386577,53.809575,-29.0766343,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,29,16,384.0,100.0,48.0,548.5,53.8074043,-29.0766347,53.7846112,-29.0500508,,,,,,,,
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,5,17,48.0,3299.2,2096.0,3266.9,53.2020458,-29.389879,53.3413807,-29.3923237,2459583.650203275,2459583.650262209,27367.0,1.09,118.2,8196037.0,71.81,0.02464
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,6,18,48.0,3235.2,2096.0,3170.8,53.3474963,-29.3942278,53.486839,-29.3984203,2459583.650264713,2459583.650323369,27367.0,0.2,123.7,8178817.0,71.72,0.02472
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,7,19,48.0,3139.1,2096.0,3106.8,53.4932301,-29.4003184,53.6325924,-29.4024603,2459583.65032615,2459583.650384529,27367.0,1.1,129.1,8161610.0,71.62,0.02481
OMEGA.2022-01-04T03:36:09.901.astred.cal.fits,8,20,48.0,3075.0,2096.0,3010.7,53.6389866,-29.4043515,53.7783585,-29.4082408,2459583.650387032,2459583.650445411,27367.0,0.2,134.4,8144450.0,71.53,0.02489
OMEGA.2022-01-04T01:17:13.178.astred.cal.fits,18,2,688.0,0.0,400.0,4100.0,33.795280711451426,-21.470876470983736,33.77662096783117,-21.22802933212585,59583.05486091878,59583.05486461986,28415.0,,,,,
OMEGA.2022-01-04T01:17:13.178.astred.cal.fits,22,3,384.0,0.0,112.0,4100.0,33.77538745165945,-21.20654889337719,33.75759928988154,-20.96376356857648,59583.05486508878,59583.054868789855,28415.0,,,,,
OMEGA.2022-01-04T01:17:13.178.astred.cal.fits,25,4,2096.0,2470.1,1984.0,4200.0,33.747055795284034,-20.82067718506537,33.73977918874039,-20.718218906845944,59583.054871204775,59583.05487268185,28415.0,,,,,
OMEGA.2022-01-04T01:17:13.178.astred.cal.fits,26,5,112.0,100.0,48.0,1285.2,33.75759655894994,-20.961089123880654,33.753267179565604,-20.890900744033157,59583.05486898078,59583.054869901855,28415.0,,,,,
OMEGA.2022-01-04T01:17:13.178.astred.cal.fits,29,6,1952.0,100.0,1680.0,4200.0,33.73801497921619,-20.69654101020513,33.720077810136175,-20.453725254158236,59583.05487315077,59583.05487685185,28415.0,,,,,
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,10,1,784.0,4200.0,2096.0,3110.7,172.3374553,-43.9690971,172.4451349,-44.034064,2459583.836726083,2459583.836727838,44973.0,0.07,489.3,602510.0,90.89,0.6433
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,11,2,48.0,3046.9,2096.0,1349.0,172.4528639,-44.0378709,172.62145,-44.1389237,2459583.836728029,2459583.836730896,44973.0,0.11,504.1,603222.0,91.05,0.6419
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,12,3,48.0,1253.1,1440.0,100.0,172.6291986,-44.1446179,172.7441356,-44.2130989,2459583.836731087,2459583.836732842,44973.0,0.14,495.4,603700.0,91.16,0.6409
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,13,4,48.0,2150.0,2096.0,452.1,172.1024278,-43.8249679,172.2697999,-43.9265269,2459583.836722191,2459583.83672478,44973.0,0.11,505.3,601744.0,90.71,0.6449
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,14,5,48.0,356.3,352.0,100.0,172.2771573,-43.9322429,172.3020532,-43.9475461,,,,,,,,
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,19,6,400.0,4100.0,2096.0,2690.4,173.1910607,-44.4793615,173.3327301,-44.5623631,2459583.836740539,2459583.83674285,44973.0,0.05,481.8,606133.0,91.7,0.636
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,19,7,400.0,4100.0,2096.0,2626.3,173.1910607,-44.4793615,173.3327645,-44.5661606,2459583.836740539,2459583.83674285,44973.0,1.21,457.2,606133.0,91.7,0.636
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,20,8,48.0,2594.5,2096.0,896.6,173.340437,-44.5680092,173.5120671,-44.6677329,2459583.836743041,2459583.836745908,44973.0,0.12,470.6,606876.0,91.87,0.6345
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,22,9,48.0,1729.7,2096.0,0.0,172.9833715,-44.3560479,173.1537929,-44.4581983,2459583.836736925,2459583.836739792,44973.0,0.41,480.3,605269.0,91.51,0.6377
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,28,10,48.0,4071.9,368.0,4200.0,173.33506,-43.976404,173.3613493,-43.9686834,,,,,,,,
OMEGA.2022-01-04T08:00:20.403.astred.cal.fits,8,11,1472.0,4100.0,2096.0,3619.3,172.74678,-44.2156495,172.7983942,-44.2441632,2459583.836733033,2459583.836733676,44973.0,2.17,499.8,604054.0,91.24,0.6402
OMEGA.2022-01-04T04:12:21.796.astred.cal.fits,27,1,48.0,2598.4,2096.0,2470.1,149.3351311,-0.290307,149.4565468,-0.2979143,2459583.675402812,2459583.675653983,48352.0,1.09,47.3,20734018.0,49.25,0.006042
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,13,2,48.0,260.2,2096.0,420.1,104.2930858588674,16.883661810064055,104.41985989482475,16.89361736008438,59583.13345716614,59583.13380364096,28218.0,,,,,
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,14,3,48.0,388.3,2096.0,580.2,104.4258120079065,16.891866950271325,104.55257862278036,16.903633759461695,59583.13381939987,59583.13416615315,28218.0,,,,,
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,15,6,48.0,548.4,2096.0,708.3,104.5585107064583,16.90166930118647,104.68529569041824,16.91157672201813,59583.13418191206,59583.13452838594,28218.0,,,,,
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,16,7,48.0,676.6,2096.0,836.5,104.69110730609138,16.90962006298723,104.81794443598857,16.91940406769077,59583.13454386685,59583.13489062013,28218.0,,,,,
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,22,8,48.0,1778.0,2096.0,1901.0,104.95655706518284,16.47094419926385,105.08307114350382,16.478236982188122,59583.13258758187,59583.1329309959,26880.0,,,,,
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,23,9,48.0,1905.0,2096.0,2024.0,105.08905000606572,16.478392275099306,105.21558749280123,16.48557994082942,59583.13294721395,59583.13329066383,26880.0,,,,,
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,24,10,48.0,2031.0,2096.0,2145.8,105.2213295596528,16.485895264519552,105.34786080401616,16.4928380927137,59583.13330625417,59583.13364963699,26880.0,,,,,
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,6,18,469.0,1306.0,2096.0,1401.0,104.4534363785012,16.441921214100798,104.5539224998012,16.447868138116746,59583.13122178102,59583.13149460079,26880.0,,,,,
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,7,20,48.0,1410.0,2096.0,1526.0,104.55982622985508,16.448225268984526,104.68630929033904,16.45555503697111,59583.1315106242,59583.13185398979,26880.0,,,,,
OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,8,24,48.0,1529.0,2096.0,1646.0,104.69181817287432,16.455853034990106,104.81833577613445,16.463022904431494,59583.13186895615,59583.132212379016,26880.0,,,,,
OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,22,1,48.0,2018.0,2096.0,2306.0,104.94785530390052,16.48931007166896,105.07439676894325,16.506375800364225,59583.13669539988,59583.13700017519,26727.0,,,,,
OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,24,2,48.0,2562.5,2096.0,2850.5,105.21259858155652,16.521536850115726,105.33914169193731,16.53873926550399,59583.13732979493,59583.13763123378,26727.0,,,,,
OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,31,3,48.0,1060.9,2096.0,1220.8,105.08018775684656,16.936947859215906,105.20702228679563,16.94655509667917,59583.13559952518,59583.135946278,28218.0,,,,,
OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,32,4,48.0,1189.1,2096.0,1349.0,105.21297189626829,16.944480430584818,105.33985801549689,16.95391513174434,59583.13596147997,59583.13630823279,28218.0,,,,,
OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,6,5,48.0,928.9,2096.0,1216.9,104.41882537147718,16.423626436803634,104.5452612847154,16.44109416037129,59583.13540798286,59583.13571887417,26727.0,,,,,
OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,7,6,48.0,1185.2,2096.0,1473.2,104.55119546141532,16.439040517670563,104.67762551651494,16.456569739824335,59583.13573213108,59583.13604135299,26727.0,,,,,
OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,8,8,48.0,1441.4,2096.0,1761.5,104.68313574072296,16.45479768182552,104.8096230274916,16.47400556433582,59583.1360548879,59583.13636299921,26727.0,,,,,
OMEGA.2022-01-04T01:49:30.183.astred.cal.fits,22,1,48.0,416.4,2096.0,576.3,35.20563326770679,-6.210985756549802,35.195929756221865,-6.0896750556222194,59583.07623866387,59583.07624199893,30608.0,,,,,
OMEGA.2022-01-04T01:49:30.183.astred.cal.fits,23,2,48.0,544.5,2096.0,736.5,35.19787353977039,-6.083782322852167,35.18606477066705,-5.962489199257979,59583.076241999865,59583.07624533493,30608.0,,,,,
OMEGA.2022-01-04T01:49:30.183.astred.cal.fits,24,3,48.0,704.7,2096.0,864.6,35.18813201629835,-5.957010284531891,35.17802643355975,-5.835611615637747,59583.07624533586,59583.07624867093,30608.0,,,,,
OMEGA.2022-01-04T01:49:30.183.astred.cal.fits,7,4,48.0,0.0,2096.0,127.9,35.23139284602918,-6.59130114940033,35.22341612585608,-6.470037284495762,59583.07622837788,59583.07623171294,30608.0,,,,,
OMEGA.2022-01-04T01:49:30.183.astred.cal.fits,8,5,48.0,96.1,2096.0,288.0,35.22513009908858,-6.464795870177203,35.21346764497127,-6.343558727298815,59583.07623171387,59583.07623504894,30608.0,,,,,
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,1,1,2032.0,4100.0,544.0,0.0,33.19495530289443,-21.23666120707449,33.099839647287645,-21.479485001505104,59583.0495056021,59583.049514307175,21437.0,,,,,
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,10,2,48.0,708.6,720.0,100.0,33.205467374164726,-20.93336775466394,33.248079364078144,-20.96944526391661,59583.0520076002,59583.05203604279,44345.0,,,,,
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,11,3,880.0,4200.0,48.0,1925.8,33.39436401149411,-20.726748903498432,33.34148856583856,-20.86138134128505,59583.04948753212,59583.04949234519,21437.0,,,,,
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,15,4,2096.0,3014.6,1024.0,100.0,33.47120182270085,-20.53248790606873,33.403474252004024,-20.705240151895246,59583.04948086012,59583.0494867852,21437.0,,,,,
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,17,5,48.0,3491.4,2096.0,1665.4,33.61359456533801,-21.272574276913232,33.74416289146409,-21.380471533945204,59583.05227864999,59583.052365195006,44345.0,,,,,
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,18,6,48.0,1601.6,1840.0,0.0,33.74996596149479,-21.38443844036639,33.86416451456669,-21.47906618856714,59583.05236872099,59583.052444702014,44345.0,,,,,
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,4,7,1504.0,4100.0,2096.0,3587.2,33.56992653318431,-21.23673659280749,33.6076222677244,-21.267055404182127,59583.052249738015,59583.05227456708,44345.0,,,,,
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,6,8,848.0,4100.0,2096.0,2946.6,33.25658332858946,-20.97108198741008,33.33569265428331,-21.03960745367223,59583.052040126175,59583.05209358921,44345.0,,,,,
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,6,9,736.0,4100.0,2096.0,2946.6,33.24947251583639,-20.971067122161745,33.33569265428331,-21.03960745367223,59583.05203734618,59583.05209358921,44345.0,,,,,
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,7,10,48.0,2850.8,2096.0,1056.8,33.341432210364125,-21.04661245379093,33.47156746453627,-21.15276963213956,59583.05209767213,59583.05218366114,44345.0,,,,,
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,8,11,48.0,928.9,1120.0,0.0,33.477190435919574,-21.16021720053908,33.54532955401975,-21.21516697378376,59583.05218857806,59583.05223314511,44345.0,,,,,
OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,9,12,48.0,2630.5,2096.0,804.4,33.069821073025814,-20.81942196444098,33.19949702088646,-20.927779404379297,59583.0519172498,59583.052003516816,44345.0,,,,,
OMEGA.2022-01-04T08:12:29.356.astred.cal.fits,10,1,1408.0,100.0,48.0,3943.8,172.3814193,-44.1998629,172.2709938,-43.9715297,2459583.842197882,2459583.842201583,27128.0,0.03,65.4,557709.0,90.89,0.7434
OMEGA.2022-01-04T08:12:29.356.astred.cal.fits,13,2,1968.0,100.0,512.0,4200.0,172.2533732,-43.9348539,172.136232,-43.6911775,2459583.84220233,2459583.842206309,27128.0,0.04,65.0,556692.0,90.68,0.7459
OMEGA.2022-01-04T08:12:29.356.astred.cal.fits,3,3,2096.0,640.4,848.0,4100.0,172.6139782,-44.6724738,172.5109447,-44.4671637,2459583.842190098,2459583.842193521,27128.0,0.31,69.5,559597.0,91.29,0.7386
OMEGA.2022-01-04T08:12:29.356.astred.cal.fits,4,4,160.0,0.0,48.0,352.3,172.6310434,-44.7104624,172.6217632,-44.689561,2459583.842189264,2459583.842189629,27128.0,1.89,73.1,560111.0,91.4,0.7373
OMEGA.2022-01-04T08:12:29.356.astred.cal.fits,6,5,2096.0,2209.9,1424.0,4100.0,172.437613,-44.3146583,172.3827244,-44.2024169,2459583.842195936,2459583.842197691,27128.0,0.05,64.8,558376.0,91.04,0.7417
OMEGA.2022-01-04T08:12:29.356.astred.cal.fits,7,6,720.0,0.0,48.0,1921.9,172.5004193,-44.4458536,172.4452992,-44.3317584,2459583.842193712,2459583.842195745,27128.0,0.25,75.9,558881.0,91.14,0.7404
OMEGA.2022-01-09T00:57:12.382.fits,10,1,48.0,2982.8,2096.0,3366.9,33.21518032460998,-20.801670900457825,33.34510182681704,-20.779155661350728,59588.04191524582,59588.04192756489,26899.0,,,,,
OMEGA.2022-01-09T00:57:12.382.fits,11,2,48.0,3367.2,2096.0,3751.3,33.35106230100141,-20.77914727125275,33.48094627431928,-20.75652948698062,59588.04192803381,59588.04194035288,26899.0,,,,,
OMEGA.2022-01-09T00:57:12.382.fits,12,3,48.0,3751.6,2096.0,4135.7,33.48690592558785,-20.75651640451063,33.616750926427486,-20.733796448871264,59588.0419410998,59588.04195341887,26899.0,,,,,
OMEGA.2022-01-09T00:57:12.382.fits,25,4,48.0,4135.9,336.0,4200.0,33.62258290597918,-20.73378461536013,33.64083901608263,-20.72998324743686,59588.04195388779,59588.04195564287,26899.0,,,,,
OMEGA.2022-01-09T00:57:12.382.fits,30,5,192.0,100.0,2096.0,452.1,33.76727968261714,-20.70852029784624,33.887917053259564,-20.68750199215476,59588.04196778778,59588.04197927285,26899.0,,,,,
