file_name,IRSKY_TEMP,TEMP,WINDSP,PRES,PRES,FWHM,FWHM,RHUM,TAU0
OMEGA.2022-01-28T03:30:36.453.fits,-92.5,15.8,2.0,744.6,744.6,0.55,0.58,6.0,0.020772
OMEGA.2022-01-28T03:30:36.453.fits,-92.5,15.8,2.0,744.6,744.6,0.55,0.58,6.0,0.020772
OMEGA.2022-01-28T03:30:36.453.fits,-92.5,15.8,2.0,744.6,744.6,0.55,0.58,6.0,0.020772
OMEGA.2022-01-28T03:30:36.453.fits,-92.5,15.8,2.0,744.6,744.6,0.55,0.58,6.0,0.020772
OMEGA.2022-01-28T03:30:36.453.fits,-92.5,15.8,2.0,744.6,744.6,0.55,0.58,6.0,0.020772
OMEGA.2022-01-28T04:04:03.968.fits,-92.9,15.7,1.98,744.5,744.4,0.49,0.56,6.0,0.026309
OMEGA.2022-01-28T04:04:03.968.fits,-92.9,15.7,1.98,744.5,744.4,0.49,0.56,6.0,0.026309
OMEGA.2022-01-28T04:04:03.968.fits,-92.9,15.7,1.98,744.5,744.4,0.49,0.56,6.0,0.026309
OMEGA.2022-01-28T04:54:27.987.fits,-92.7,15.88,1.2,744.2,744.2,0.66,0.53,7.0,0.029414
OMEGA.2022-01-28T04:54:27.987.fits,-92.7,15.88,1.2,744.2,744.2,0.66,0.53,7.0,0.029414
OMEGA.2022-01-28T04:54:27.987.fits,-92.7,15.88,1.2,744.2,744.2,0.66,0.53,7.0,0.029414
OMEGA.2022-01-28T05:37:58.824.fits,-92.8,16.09,0.53,743.9,743.9,0.56,0.6,5.0,0.014723
OMEGA.2022-01-28T05:37:58.824.fits,-92.8,16.09,0.53,743.9,743.9,0.56,0.6,5.0,0.014723
OMEGA.2022-01-28T05:56:36.597.fits,-92.8,15.71,1.43,743.8,743.8,0.81,0.86,9.0,0.016888
OMEGA.2022-01-28T06:25:57.762.fits,-92.6,15.74,1.05,743.6,743.6,0.66,0.74,8.0,0.018
OMEGA.2022-01-28T08:16:44.071.fits,-93.3,14.34,1.35,743.0,743.1,0.53,0.53,11.0,0.01562
OMEGA.2022-01-28T08:16:44.071.fits,-93.3,14.34,1.35,743.0,743.1,0.53,0.53,11.0,0.01562
OMEGA.2022-01-28T08:16:44.071.fits,-93.3,14.34,1.35,743.0,743.1,0.53,0.53,11.0,0.01562
OMEGA.2022-01-28T08:16:44.071.fits,-93.3,14.34,1.35,743.0,743.1,0.53,0.53,11.0,0.01562
OMEGA.2022-01-29T00:50:18.164.fits,-93.4,15.13,5.22,743.8,743.7,0.98,0.99,4.0,0.004953
OMEGA.2022-01-29T00:50:18.164.fits,-93.4,15.13,5.22,743.8,743.7,0.98,0.99,4.0,0.004953
OMEGA.2022-01-29T00:50:18.164.fits,-93.4,15.13,5.22,743.8,743.7,0.98,0.99,4.0,0.004953
OMEGA.2022-01-29T00:50:18.164.fits,-93.4,15.13,5.22,743.8,743.7,0.98,0.99,4.0,0.004953
OMEGA.2022-01-29T00:50:18.164.fits,-93.4,15.13,5.22,743.8,743.7,0.98,0.99,4.0,0.004953
OMEGA.2022-01-29T00:50:18.164.fits,-93.4,15.13,5.22,743.8,743.7,0.98,0.99,4.0,0.004953
OMEGA.2022-01-29T00:50:18.164.fits,-93.4,15.13,5.22,743.8,743.7,0.98,0.99,4.0,0.004953
OMEGA.2022-01-29T00:50:18.164.fits,-93.4,15.13,5.22,743.8,743.7,0.98,0.99,4.0,0.004953
OMEGA.2022-01-29T01:09:50.957.fits,-93.4,15.34,5.9,743.8,743.8,0.78,0.64,4.0,0.008666
OMEGA.2022-01-29T01:09:50.957.fits,-93.4,15.34,5.9,743.8,743.8,0.78,0.64,4.0,0.008666
OMEGA.2022-01-29T01:09:50.957.fits,-93.4,15.34,5.9,743.8,743.8,0.78,0.64,4.0,0.008666
OMEGA.2022-01-29T01:22:00.089.fits,-93.3,15.2,5.25,743.9,744.0,0.7,0.72,4.0,0.007334
OMEGA.2022-01-29T01:22:00.089.fits,-93.3,15.2,5.25,743.9,744.0,0.7,0.72,4.0,0.007334
OMEGA.2022-01-29T01:22:00.089.fits,-93.3,15.2,5.25,743.9,744.0,0.7,0.72,4.0,0.007334
OMEGA.2022-01-29T01:28:04.539.fits,-93.3,15.34,4.78,743.9,744.0,0.72,0.65,4.0,0.007334
OMEGA.2022-01-29T01:28:04.539.fits,-93.3,15.34,4.78,743.9,744.0,0.72,0.65,4.0,0.007334
OMEGA.2022-01-29T01:36:30.491.fits,-93.3,15.0,5.15,744.0,744.0,0.76,0.72,5.0,0.010142
OMEGA.2022-01-29T01:36:30.491.fits,-93.3,15.0,5.15,744.0,744.0,0.76,0.72,5.0,0.010142
OMEGA.2022-01-29T01:36:30.491.fits,-93.3,15.0,5.15,744.0,744.0,0.76,0.72,5.0,0.010142
OMEGA.2022-01-29T01:36:30.491.fits,-93.3,15.0,5.15,744.0,744.0,0.76,0.72,5.0,0.010142
OMEGA.2022-01-29T01:36:30.491.fits,-93.3,15.0,5.15,744.0,744.0,0.76,0.72,5.0,0.010142
OMEGA.2022-01-29T01:36:30.491.fits,-93.3,15.0,5.15,744.0,744.0,0.76,0.72,5.0,0.010142
OMEGA.2022-01-29T01:36:30.491.fits,-93.3,15.0,5.15,744.0,744.0,0.76,0.72,5.0,0.010142
OMEGA.2022-01-29T01:42:34.952.fits,-93.5,15.0,4.08,744.0,744.1,0.72,0.8,5.0,0.008407
OMEGA.2022-01-29T01:42:34.952.fits,-93.5,15.0,4.08,744.0,744.1,0.72,0.8,5.0,0.008407
OMEGA.2022-01-29T01:42:34.952.fits,-93.5,15.0,4.08,744.0,744.1,0.72,0.8,5.0,0.008407
OMEGA.2022-01-29T01:42:34.952.fits,-93.5,15.0,4.08,744.0,744.1,0.72,0.8,5.0,0.008407
OMEGA.2022-01-29T01:48:39.442.fits,-93.7,14.7,4.3,744.1,744.1,0.8,0.87,6.0,0.008109
OMEGA.2022-01-29T01:48:39.442.fits,-93.7,14.7,4.3,744.1,744.1,0.8,0.87,6.0,0.008109
OMEGA.2022-01-29T01:54:44.804.fits,-93.7,14.77,4.25,744.1,744.1,0.87,0.73,6.0,0.008146
OMEGA.2022-01-29T01:54:44.804.fits,-93.7,14.77,4.25,744.1,744.1,0.87,0.73,6.0,0.008146
OMEGA.2022-01-29T02:06:03.645.fits,-93.7,14.64,4.58,744.1,744.2,0.67,0.67,6.0,0.010439
OMEGA.2022-01-29T02:06:03.645.fits,-93.7,14.64,4.58,744.1,744.2,0.67,0.67,6.0,0.010439
OMEGA.2022-01-29T02:06:03.645.fits,-93.7,14.64,4.58,744.1,744.2,0.67,0.67,6.0,0.010439
OMEGA.2022-01-29T02:06:03.645.fits,-93.7,14.64,4.58,744.1,744.2,0.67,0.67,6.0,0.010439
OMEGA.2022-01-29T02:06:03.645.fits,-93.7,14.64,4.58,744.1,744.2,0.67,0.67,6.0,0.010439
OMEGA.2022-01-29T02:06:03.645.fits,-93.7,14.64,4.58,744.1,744.2,0.67,0.67,6.0,0.010439
OMEGA.2022-01-29T02:18:12.528.fits,-94.0,14.84,4.95,744.2,744.1,0.62,0.79,6.0,0.007616
OMEGA.2022-01-29T02:18:12.528.fits,-94.0,14.84,4.95,744.2,744.1,0.62,0.79,6.0,0.007616
OMEGA.2022-01-29T02:18:12.528.fits,-94.0,14.84,4.95,744.2,744.1,0.62,0.79,6.0,0.007616
OMEGA.2022-01-29T02:18:12.528.fits,-94.0,14.84,4.95,744.2,744.1,0.62,0.79,6.0,0.007616
OMEGA.2022-01-29T02:18:12.528.fits,-94.0,14.84,4.95,744.2,744.1,0.62,0.79,6.0,0.007616
OMEGA.2022-01-29T02:18:12.528.fits,-94.0,14.84,4.95,744.2,744.1,0.62,0.79,6.0,0.007616
OMEGA.2022-01-29T02:18:12.528.fits,-94.0,14.84,4.95,744.2,744.1,0.62,0.79,6.0,0.007616
OMEGA.2022-01-29T02:18:12.528.fits,-94.0,14.84,4.95,744.2,744.1,0.62,0.79,6.0,0.007616
OMEGA.2022-01-29T02:24:16.978.fits,-94.0,14.68,4.8,744.2,744.1,0.79,0.81,7.0,0.008374
OMEGA.2022-01-29T02:24:16.978.fits,-94.0,14.68,4.8,744.2,744.1,0.79,0.81,7.0,0.008374
OMEGA.2022-01-29T02:24:16.978.fits,-94.0,14.68,4.8,744.2,744.1,0.79,0.81,7.0,0.008374
OMEGA.2022-01-29T02:24:16.978.fits,-94.0,14.68,4.8,744.2,744.1,0.79,0.81,7.0,0.008374
OMEGA.2022-01-29T02:24:16.978.fits,-94.0,14.68,4.8,744.2,744.1,0.79,0.81,7.0,0.008374
OMEGA.2022-01-29T02:24:16.978.fits,-94.0,14.68,4.8,744.2,744.1,0.79,0.81,7.0,0.008374
OMEGA.2022-01-29T02:24:16.978.fits,-94.0,14.68,4.8,744.2,744.1,0.79,0.81,7.0,0.008374
OMEGA.2022-01-29T02:24:16.978.fits,-94.0,14.68,4.8,744.2,744.1,0.79,0.81,7.0,0.008374
OMEGA.2022-01-29T02:49:40.142.fits,-94.6,15.1,4.13,744.2,744.2,0.65,0.7,6.0,0.011007
OMEGA.2022-01-29T02:49:40.142.fits,-94.6,15.1,4.13,744.2,744.2,0.65,0.7,6.0,0.011007
OMEGA.2022-01-29T02:49:40.142.fits,-94.6,15.1,4.13,744.2,744.2,0.65,0.7,6.0,0.011007
OMEGA.2022-01-29T02:49:40.142.fits,-94.6,15.1,4.13,744.2,744.2,0.65,0.7,6.0,0.011007
OMEGA.2022-01-29T02:51:24.613.fits,-94.6,14.98,4.35,744.2,744.2,0.7,0.7,6.0,0.011007
OMEGA.2022-01-29T02:53:09.073.fits,-94.6,14.92,4.3,744.3,744.2,0.91,0.67,6.0,0.007402
OMEGA.2022-01-29T02:53:09.073.fits,-94.6,14.92,4.3,744.3,744.2,0.91,0.67,6.0,0.007402
OMEGA.2022-01-29T02:53:09.073.fits,-94.6,14.92,4.3,744.3,744.2,0.91,0.67,6.0,0.007402
OMEGA.2022-01-29T02:53:09.073.fits,-94.6,14.92,4.3,744.3,744.2,0.91,0.67,6.0,0.007402
OMEGA.2022-01-29T06:01:04.992.fits,-94.0,13.98,1.43,743.4,743.5,0.68,0.55,8.0,0.020286
OMEGA.2022-01-29T06:01:04.992.fits,-94.0,13.98,1.43,743.4,743.5,0.68,0.55,8.0,0.020286
OMEGA.2022-01-29T06:01:04.992.fits,-94.0,13.98,1.43,743.4,743.5,0.68,0.55,8.0,0.020286
OMEGA.2022-01-29T06:01:04.992.fits,-94.0,13.98,1.43,743.4,743.5,0.68,0.55,8.0,0.020286
OMEGA.2022-01-29T06:01:04.992.fits,-94.0,13.98,1.43,743.4,743.5,0.68,0.55,8.0,0.020286
OMEGA.2022-01-30T00:48:39.462.fits,-94.3,13.74,2.55,744.1,744.0,0.68,0.77,12.0,0.012177
OMEGA.2022-01-30T01:10:33.406.fits,-94.6,13.32,3.65,744.2,744.2,0.64,0.77,17.0,0.010571
OMEGA.2022-01-30T01:10:33.406.fits,-94.6,13.32,3.65,744.2,744.2,0.64,0.77,17.0,0.010571
OMEGA.2022-01-30T01:10:33.406.fits,-94.6,13.32,3.65,744.2,744.2,0.64,0.77,17.0,0.010571
OMEGA.2022-01-30T01:10:33.406.fits,-94.6,13.32,3.65,744.2,744.2,0.64,0.77,17.0,0.010571
OMEGA.2022-01-30T01:10:33.406.fits,-94.6,13.32,3.65,744.2,744.2,0.64,0.77,17.0,0.010571
OMEGA.2022-01-30T01:10:33.406.fits,-94.6,13.32,3.65,744.2,744.2,0.64,0.77,17.0,0.010571
OMEGA.2022-01-30T01:31:01.669.fits,-94.8,13.32,4.38,744.3,744.4,0.48,0.53,18.0,0.013819
OMEGA.2022-01-30T01:31:01.669.fits,-94.8,13.32,4.38,744.3,744.4,0.48,0.53,18.0,0.013819
OMEGA.2022-01-30T01:31:01.669.fits,-94.8,13.32,4.38,744.3,744.4,0.48,0.53,18.0,0.013819
OMEGA.2022-01-30T01:31:01.669.fits,-94.8,13.32,4.38,744.3,744.4,0.48,0.53,18.0,0.013819
OMEGA.2022-01-30T01:49:15.032.fits,-94.0,13.3,4.63,744.4,744.3,0.81,0.8,16.0,0.009351
OMEGA.2022-01-30T01:49:15.032.fits,-94.0,13.3,4.63,744.4,744.3,0.81,0.8,16.0,0.009351
OMEGA.2022-01-30T01:49:15.032.fits,-94.0,13.3,4.63,744.4,744.3,0.81,0.8,16.0,0.009351
OMEGA.2022-01-30T01:49:15.032.fits,-94.0,13.3,4.63,744.4,744.3,0.81,0.8,16.0,0.009351
OMEGA.2022-01-30T01:49:15.032.fits,-94.0,13.3,4.63,744.4,744.3,0.81,0.8,16.0,0.009351
OMEGA.2022-01-30T01:49:15.032.fits,-94.0,13.3,4.63,744.4,744.3,0.81,0.8,16.0,0.009351
OMEGA.2022-01-30T01:49:15.032.fits,-94.0,13.3,4.63,744.4,744.3,0.81,0.8,16.0,0.009351
OMEGA.2022-01-30T01:49:15.032.fits,-94.0,13.3,4.63,744.4,744.3,0.81,0.8,16.0,0.009351
OMEGA.2022-01-30T02:31:02.889.fits,-93.9,12.66,2.92,744.6,744.6,0.51,0.52,18.0,0.017646
OMEGA.2022-01-30T02:31:02.889.fits,-93.9,12.66,2.92,744.6,744.6,0.51,0.52,18.0,0.017646
OMEGA.2022-01-30T02:31:02.889.fits,-93.9,12.66,2.92,744.6,744.6,0.51,0.52,18.0,0.017646
OMEGA.2022-01-30T02:32:47.590.fits,-93.9,12.55,2.55,744.6,744.6,0.52,0.51,18.0,0.017851
OMEGA.2022-01-30T02:32:47.590.fits,-93.9,12.55,2.55,744.6,744.6,0.52,0.51,18.0,0.017851
OMEGA.2022-01-30T02:51:26.213.fits,-93.9,12.56,2.2,744.6,744.6,0.52,0.52,16.0,0.023291
OMEGA.2022-01-30T02:51:26.213.fits,-93.9,12.56,2.2,744.6,744.6,0.52,0.52,16.0,0.023291
OMEGA.2022-01-30T02:51:26.213.fits,-93.9,12.56,2.2,744.6,744.6,0.52,0.52,16.0,0.023291
OMEGA.2022-01-30T02:58:58.254.fits,-93.9,12.67,1.73,744.6,744.6,0.59,0.64,16.0,0.020409
OMEGA.2022-01-30T02:58:58.254.fits,-93.9,12.67,1.73,744.6,744.6,0.59,0.64,16.0,0.020409
OMEGA.2022-01-30T03:00:43.994.fits,-93.9,12.79,1.73,744.6,744.6,0.64,0.57,15.0,0.02543
OMEGA.2022-01-30T03:00:43.994.fits,-93.9,12.79,1.73,744.6,744.6,0.64,0.57,15.0,0.02543
OMEGA.2022-01-30T03:00:43.994.fits,-93.9,12.79,1.73,744.6,744.6,0.64,0.57,15.0,0.02543
OMEGA.2022-01-30T03:02:28.995.fits,-94.0,12.93,1.48,744.6,744.6,0.55,0.54,14.0,0.02714
OMEGA.2022-01-30T03:09:26.986.fits,-94.0,13.28,1.38,744.5,744.6,0.67,0.59,13.0,0.027554
OMEGA.2022-01-30T03:09:26.986.fits,-94.0,13.28,1.38,744.5,744.6,0.67,0.59,13.0,0.027554
OMEGA.2022-01-30T03:09:26.986.fits,-94.0,13.28,1.38,744.5,744.6,0.67,0.59,13.0,0.027554
OMEGA.2022-01-30T03:11:11.456.fits,-94.0,13.31,1.27,744.6,744.5,0.67,0.67,13.0,0.023489
OMEGA.2022-01-30T03:11:11.456.fits,-94.0,13.31,1.27,744.6,744.5,0.67,0.67,13.0,0.023489
OMEGA.2022-01-30T03:25:27.748.fits,-93.9,13.87,0.75,744.5,744.5,0.45,0.49,10.0,0.019858
OMEGA.2022-01-30T03:25:27.748.fits,-93.9,13.87,0.75,744.5,744.5,0.45,0.49,10.0,0.019858
OMEGA.2022-01-30T03:25:27.748.fits,-93.9,13.87,0.75,744.5,744.5,0.45,0.49,10.0,0.019858
OMEGA.2022-01-30T03:25:27.748.fits,-93.9,13.87,0.75,744.5,744.5,0.45,0.49,10.0,0.019858
OMEGA.2022-01-30T03:25:27.748.fits,-93.9,13.87,0.75,744.5,744.5,0.45,0.49,10.0,0.019858
OMEGA.2022-01-30T03:25:27.748.fits,-93.9,13.87,0.75,744.5,744.5,0.45,0.49,10.0,0.019858
OMEGA.2022-01-30T03:25:27.748.fits,-93.9,13.87,0.75,744.5,744.5,0.45,0.49,10.0,0.019858
OMEGA.2022-01-30T03:25:27.748.fits,-93.9,13.87,0.75,744.5,744.5,0.45,0.49,10.0,0.019858
OMEGA.2022-01-30T03:25:27.748.fits,-93.9,13.87,0.75,744.5,744.5,0.45,0.49,10.0,0.019858
OMEGA.2022-01-30T05:26:15.209.fits,-95.4,12.23,0.0,744.0,744.0,0.56,0.55,12.0,0.02235
OMEGA.2022-01-30T05:26:15.209.fits,-95.4,12.23,0.0,744.0,744.0,0.56,0.55,12.0,0.02235
OMEGA.2022-01-30T05:26:15.209.fits,-95.4,12.23,0.0,744.0,744.0,0.56,0.55,12.0,0.02235
OMEGA.2022-01-30T05:26:15.209.fits,-95.4,12.23,0.0,744.0,744.0,0.56,0.55,12.0,0.02235
OMEGA.2022-01-30T05:26:15.209.fits,-95.4,12.23,0.0,744.0,744.0,0.56,0.55,12.0,0.02235
OMEGA.2022-01-30T05:26:15.209.fits,-95.4,12.23,0.0,744.0,744.0,0.56,0.55,12.0,0.02235
OMEGA.2022-01-31T00:45:42.880.fits,-92.8,12.09,1.93,743.8,743.7,0.68,0.75,18.0,0.015642
OMEGA.2022-01-31T01:10:46.805.fits,-93.1,12.21,3.08,743.9,743.8,0.56,0.53,18.0,0.016623
OMEGA.2022-01-31T01:10:46.805.fits,-93.1,12.21,3.08,743.9,743.8,0.56,0.53,18.0,0.016623
OMEGA.2022-01-31T01:10:46.805.fits,-93.1,12.21,3.08,743.9,743.8,0.56,0.53,18.0,0.016623
OMEGA.2022-01-31T01:10:46.805.fits,-93.1,12.21,3.08,743.9,743.8,0.56,0.53,18.0,0.016623
OMEGA.2022-01-31T01:10:46.805.fits,-93.1,12.21,3.08,743.9,743.8,0.56,0.53,18.0,0.016623
OMEGA.2022-01-31T01:10:46.805.fits,-93.1,12.21,3.08,743.9,743.8,0.56,0.53,18.0,0.016623
OMEGA.2022-01-31T01:10:46.805.fits,-93.1,12.21,3.08,743.9,743.8,0.56,0.53,18.0,0.016623
OMEGA.2022-01-31T01:10:46.805.fits,-93.1,12.21,3.08,743.9,743.8,0.56,0.53,18.0,0.016623
OMEGA.2022-01-31T01:10:46.805.fits,-93.1,12.21,3.08,743.9,743.8,0.56,0.53,18.0,0.016623
OMEGA.2022-01-31T01:10:46.805.fits,-93.1,12.21,3.08,743.9,743.8,0.56,0.53,18.0,0.016623
OMEGA.2022-01-31T01:10:46.805.fits,-93.1,12.21,3.08,743.9,743.8,0.56,0.53,18.0,0.016623
OMEGA.2022-01-31T01:10:46.805.fits,-93.1,12.21,3.08,743.9,743.8,0.56,0.53,18.0,0.016623
OMEGA.2022-01-31T01:38:57.439.fits,-94.2,12.05,3.85,743.9,743.9,0.5,0.5,18.0,0.012553
OMEGA.2022-01-31T01:38:57.439.fits,-94.2,12.05,3.85,743.9,743.9,0.5,0.5,18.0,0.012553
OMEGA.2022-01-31T01:38:57.439.fits,-94.2,12.05,3.85,743.9,743.9,0.5,0.5,18.0,0.012553
OMEGA.2022-01-31T01:38:57.439.fits,-94.2,12.05,3.85,743.9,743.9,0.5,0.5,18.0,0.012553
OMEGA.2022-01-31T01:38:57.439.fits,-94.2,12.05,3.85,743.9,743.9,0.5,0.5,18.0,0.012553
OMEGA.2022-01-31T01:38:57.439.fits,-94.2,12.05,3.85,743.9,743.9,0.5,0.5,18.0,0.012553
OMEGA.2022-01-31T02:07:24.815.fits,-94.2,11.69,3.5,744.1,744.1,0.47,0.52,24.0,0.015123
OMEGA.2022-01-31T02:07:24.815.fits,-94.2,11.69,3.5,744.1,744.1,0.47,0.52,24.0,0.015123
OMEGA.2022-01-31T02:07:24.815.fits,-94.2,11.69,3.5,744.1,744.1,0.47,0.52,24.0,0.015123
OMEGA.2022-01-31T02:07:24.815.fits,-94.2,11.69,3.5,744.1,744.1,0.47,0.52,24.0,0.015123
OMEGA.2022-01-31T02:07:24.815.fits,-94.2,11.69,3.5,744.1,744.1,0.47,0.52,24.0,0.015123
OMEGA.2022-01-31T02:07:24.815.fits,-94.2,11.69,3.5,744.1,744.1,0.47,0.52,24.0,0.015123
OMEGA.2022-01-31T02:07:24.815.fits,-94.2,11.69,3.5,744.1,744.1,0.47,0.52,24.0,0.015123
OMEGA.2022-01-31T02:07:24.815.fits,-94.2,11.69,3.5,744.1,744.1,0.47,0.52,24.0,0.015123
OMEGA.2022-01-31T02:19:34.157.fits,-93.9,12.09,2.53,744.1,744.0,0.49,0.46,24.0,0.016487
OMEGA.2022-01-31T02:19:34.157.fits,-93.9,12.09,2.53,744.1,744.0,0.49,0.46,24.0,0.016487
OMEGA.2022-01-31T02:19:34.157.fits,-93.9,12.09,2.53,744.1,744.0,0.49,0.46,24.0,0.016487
OMEGA.2022-01-31T02:19:34.157.fits,-93.9,12.09,2.53,744.1,744.0,0.49,0.46,24.0,0.016487
OMEGA.2022-01-31T02:19:34.157.fits,-93.9,12.09,2.53,744.1,744.0,0.49,0.46,24.0,0.016487
OMEGA.2022-01-31T02:19:34.157.fits,-93.9,12.09,2.53,744.1,744.0,0.49,0.46,24.0,0.016487
OMEGA.2022-01-31T02:19:34.157.fits,-93.9,12.09,2.53,744.1,744.0,0.49,0.46,24.0,0.016487
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:25:38.607.fits,-94.1,11.7,3.17,744.2,744.1,0.46,0.61,24.0,0.012347
OMEGA.2022-01-31T02:36:18.699.fits,-94.1,11.68,2.53,744.1,744.2,0.66,0.66,23.0,0.012312
OMEGA.2022-01-31T02:36:18.699.fits,-94.1,11.68,2.53,744.1,744.2,0.66,0.66,23.0,0.012312
OMEGA.2022-01-31T02:38:03.310.fits,-94.1,11.68,2.45,744.1,744.2,0.79,0.64,22.0,0.013491
OMEGA.2022-01-31T02:50:15.302.fits,-94.0,11.8,2.4,744.1,744.2,0.88,0.88,20.0,0.010781
OMEGA.2022-01-31T02:50:15.302.fits,-94.0,11.8,2.4,744.1,744.2,0.88,0.88,20.0,0.010781
OMEGA.2022-01-31T02:51:59.662.fits,-94.0,11.73,2.8,744.1,744.2,0.77,0.69,22.0,0.012621
OMEGA.2022-01-31T02:51:59.662.fits,-94.0,11.73,2.8,744.1,744.2,0.77,0.69,22.0,0.012621
OMEGA.2022-01-31T02:56:50.153.fits,-94.0,11.7,2.0,744.2,744.2,0.92,0.8,19.0,0.01941
OMEGA.2022-01-31T02:56:50.153.fits,-94.0,11.7,2.0,744.2,744.2,0.92,0.8,19.0,0.01941
OMEGA.2022-01-31T02:56:50.153.fits,-94.0,11.7,2.0,744.2,744.2,0.92,0.8,19.0,0.01941
OMEGA.2022-01-31T02:58:34.613.fits,-94.0,11.78,1.88,744.2,744.2,0.8,0.82,20.0,0.020603
OMEGA.2022-01-31T05:26:59.419.fits,-93.1,12.53,1.35,743.5,743.6,0.6,0.56,12.0,0.016383
OMEGA.2022-01-31T05:26:59.419.fits,-93.1,12.53,1.35,743.5,743.6,0.6,0.56,12.0,0.016383
OMEGA.2022-01-31T05:26:59.419.fits,-93.1,12.53,1.35,743.5,743.6,0.6,0.56,12.0,0.016383
OMEGA.2022-01-31T05:26:59.419.fits,-93.1,12.53,1.35,743.5,743.6,0.6,0.56,12.0,0.016383
OMEGA.2022-01-31T05:26:59.419.fits,-93.1,12.53,1.35,743.5,743.6,0.6,0.56,12.0,0.016383
OMEGA.2022-01-31T05:26:59.419.fits,-93.1,12.53,1.35,743.5,743.6,0.6,0.56,12.0,0.016383
OMEGA.2022-01-31T05:26:59.419.fits,-93.1,12.53,1.35,743.5,743.6,0.6,0.56,12.0,0.016383
OMEGA.2022-01-31T05:26:59.419.fits,-93.1,12.53,1.35,743.5,743.6,0.6,0.56,12.0,0.016383
OMEGA.2022-01-31T06:05:50.616.fits,-94.2,11.53,3.28,743.4,743.3,0.53,0.53,27.0,0.015761
OMEGA.2022-01-31T06:05:50.616.fits,-94.2,11.53,3.28,743.4,743.3,0.53,0.53,27.0,0.015761
OMEGA.2022-01-31T08:42:25.253.fits,-93.4,9.32,7.47,742.9,742.8,1.69,1.31,38.0,0.003322
OMEGA.2022-01-31T08:42:25.253.fits,-93.4,9.32,7.47,742.9,742.8,1.69,1.31,38.0,0.003322
OMEGA.2022-01-31T08:42:25.253.fits,-93.4,9.32,7.47,742.9,742.8,1.69,1.31,38.0,0.003322
OMEGA.2022-01-31T08:42:25.253.fits,-93.4,9.32,7.47,742.9,742.8,1.69,1.31,38.0,0.003322
OMEGA.2022-01-31T08:42:25.253.fits,-93.4,9.32,7.47,742.9,742.8,1.69,1.31,38.0,0.003322
OMEGA.2022-01-31T08:42:25.253.fits,-93.4,9.32,7.47,742.9,742.8,1.69,1.31,38.0,0.003322
OMEGA.2022-01-31T08:42:25.253.fits,-93.4,9.32,7.47,742.9,742.8,1.69,1.31,38.0,0.003322
OMEGA.2022-02-01T01:07:26.523.fits,-90.3,12.03,1.65,743.6,743.5,0.43,0.59,8.0,0.017493
OMEGA.2022-02-01T01:07:26.523.fits,-90.3,12.03,1.65,743.6,743.5,0.43,0.59,8.0,0.017493
OMEGA.2022-02-01T01:07:26.523.fits,-90.3,12.03,1.65,743.6,743.5,0.43,0.59,8.0,0.017493
OMEGA.2022-02-01T01:07:26.523.fits,-90.3,12.03,1.65,743.6,743.5,0.43,0.59,8.0,0.017493
OMEGA.2022-02-01T01:07:26.523.fits,-90.3,12.03,1.65,743.6,743.5,0.43,0.59,8.0,0.017493
OMEGA.2022-02-01T01:07:26.523.fits,-90.3,12.03,1.65,743.6,743.5,0.43,0.59,8.0,0.017493
OMEGA.2022-02-01T01:07:26.523.fits,-90.3,12.03,1.65,743.6,743.5,0.43,0.59,8.0,0.017493
